loss_train,accuracy_train,loss_val,accuracy_val
2.3053765296936035,0.016042781993746758,2.3026304244995117,0.10101009905338287
2.3028547763824463,0.10695187002420425,2.30258846282959,0.10101009905338287
2.3026554584503174,0.10695187002420425,2.3025777339935303,0.10101009905338287
2.302609443664551,0.10695187002420425,2.3025741577148438,0.10101009905338287
2.302598476409912,0.10695187002420425,2.302572727203369,0.10101009905338287
2.3025972843170166,0.10695187002420425,2.3025717735290527,0.10101009905338287
2.302598714828491,0.10695187002420425,2.3025708198547363,0.10101009905338287
2.3026013374328613,0.10695187002420425,2.302570104598999,0.10101009905338287
2.3026044368743896,0.10695187002420425,2.3025693893432617,0.10101009905338287
2.302607536315918,0.10695187002420425,2.3025689125061035,0.10101009905338287
2.3026108741760254,0.10695187002420425,2.302568197250366,0.10101009905338287
2.302614212036133,0.10695187002420425,2.302567720413208,0.10101009905338287
2.3026177883148193,0.10695187002420425,2.3025670051574707,0.10101009905338287
2.3026211261749268,0.10695187002420425,2.3025665283203125,0.10101009905338287
2.3026247024536133,0.10695187002420425,2.3025660514831543,0.10101009905338287
2.3026282787323,0.10695187002420425,2.302565574645996,0.10101009905338287
2.3026320934295654,0.10695187002420425,2.302565336227417,0.10101009905338287
2.302635669708252,0.10695187002420425,2.302564859390259,0.10101009905338287
2.3026394844055176,0.10695187002420425,2.3025643825531006,0.10101009905338287
2.302643060684204,0.10695187002420425,2.3025641441345215,0.10101009905338287
2.3026468753814697,0.10695187002420425,2.3025639057159424,0.10101009905338287
2.3026506900787354,0.10695187002420425,2.3025636672973633,0.10101009905338287
2.302654504776001,0.10695187002420425,2.302563190460205,0.10101009905338287
2.3026583194732666,0.10695187002420425,2.302562952041626,0.10101009905338287
2.3026623725891113,0.10695187002420425,2.302562713623047,0.10101009905338287
2.302666187286377,0.10695187002420425,2.302562713623047,0.10101009905338287
2.3026702404022217,0.10695187002420425,2.3025624752044678,0.10101009905338287
2.3026740550994873,0.10695187002420425,2.3025622367858887,0.11363636702299118
2.302678108215332,0.10695187002420425,2.3025619983673096,0.11363636702299118
2.3026821613311768,0.10695187002420425,2.3025619983673096,0.11363636702299118
2.3026862144470215,0.016042781993746758,2.3025617599487305,0.11363636702299118
2.302690029144287,0.016042781993746758,2.3025617599487305,0.11363636702299118
2.302694320678711,0.0,2.3025617599487305,0.11363636702299118
2.3026983737945557,0.0,2.3025615215301514,0.11363636702299118
2.3027024269104004,0.0,2.3025615215301514,0.11363636702299118
2.302706480026245,0.08539945632219315,2.3025615215301514,0.11363636702299118
2.302710771560669,0.08539945632219315,2.3025615215301514,0.11363636702299118
2.3027148246765137,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.3027188777923584,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.3027231693267822,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.302727460861206,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.302731513977051,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.3027358055114746,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.3027400970458984,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.3027443885803223,0.11019284278154373,2.3025619983673096,0.11363636702299118
2.302748680114746,0.11019284278154373,2.3025619983673096,0.11363636702299118
2.30275297164917,0.11019284278154373,2.3025622367858887,0.11363636702299118
